Timestamp,% processor time,% privileged time,processor queue length,pages_sec,committed bytes,avg_ disk queue length,% free space,bytes total_sec
2025-06-26 00:00:00,34.571846983497196,3.9426160964574395,1.5603329522478737,2.2490688718938614,10947715060.934555,0.05291546566758282,60.849770586510594,676.2630752696911
2025-06-26 00:01:00,44.993676503244544,8.410151199918683,0.7484479670415197,12.780338437249917,11145059573.257046,0.1519322315907587,56.80636984524451,923.2850446327438
2025-06-26 00:02:00,41.42879103091319,6.703685256286295,1.2258682851264786,14.534988864749534,10422034724.911026,0.02837604485126033,67.01119182600323,1446.209043061112
2025-06-26 00:03:00,32.489374241389385,10.129217330062184,1.0160120211911,3.764434240988482,11930290161.851862,0.018974862554817506,63.81998080936764,1214.9685811531365
2025-06-26 00:04:00,37.134795821463776,6.692896653317151,0.4748825959925158,3.8644942978724846,11384854436.907866,0.0860236568339452,59.18022433110489,751.9466719292512
2025-06-26 00:05:00,48.29192903711884,6.825869281861678,0.5879003937842805,18.94622921546769,11667104384.410868,0.23589843948216008,55.59896520606417,1000.3344117921631
2025-06-26 00:06:00,27.90829940499432,8.907486002057194,0.062414035881202645,23.89791685743677,10393714394.96906,0.10858263308651264,50.78294008420485,820.5957177430822
2025-06-26 00:07:00,37.904081748005424,12.327361941491635,0.8985148138719304,33.95737483273255,11203908578.739883,0.1481714096057389,54.70725484271647,1037.8770475680444
2025-06-26 00:08:00,46.3852754561406,5.3061723789660915,1.039572658042391,18.50790186373346,11472831923.529816,0.10656349346836126,55.3960255274314,1122.8354151555675
2025-06-26 00:09:00,35.728841421614035,10.57530372829976,0.8479995418962623,8.435750116243756,11741884546.058989,0.05828357431364997,60.233528353881205,1387.3507667805989
2025-06-26 00:10:00,36.67506194515588,10.220009601121502,1.4966881802463403,5.802917118259574,10128167656.454613,0.1417765251112792,53.500689663886696,962.9044511301134
2025-06-26 00:11:00,39.60289712890832,7.485856060875302,0.3377222751310581,2.250204479002207,10554825761.191874,0.04187881294242337,55.100547824108645,397.0311286842556
2025-06-26 00:12:00,47.54033937454083,9.730236334505545,1.0232492715931527,25.274661973459757,10826807378.79515,0.12582318720457553,60.54263443983912,895.5102303456054
2025-06-26 00:13:00,36.89583053082275,7.334479191304309,0.4980917221607958,1.3937860379050733,11180276372.409416,0.0065992925290101895,63.47613379771105,628.9119019383895
2025-06-26 00:14:00,37.87737998634229,13.977116027349435,1.1903602730594156,7.235966051123809,10434889932.893648,0.04350177782438718,49.42947292121757,884.853531649095
2025-06-26 00:15:00,37.93248267680665,7.771881298061921,0.5516408311743903,13.721737670432319,11613910710.9245,0.18197659104096175,56.1972851575948,999.4019050021831
2025-06-26 00:16:00,51.140838738853134,8.256629396494587,1.4062852905006245,27.752871535163102,10497644044.003323,0.18167272444952942,55.34288899268836,1172.0297378509033
2025-06-26 00:17:00,51.0520680404214,7.244589774899171,1.3186805923417957,21.105243547074934,10023337029.450958,0.05367391001297114,59.84646108340091,1299.0092026201876
2025-06-26 00:18:00,45.14535635527347,3.8289083141606937,1.166355969916496,13.628975524359143,11078133174.377476,0.1367246170428369,66.58047091141923,1221.158678238372
2025-06-26 00:19:00,42.06296813207998,7.4081346184073755,1.1291184009061617,21.332249019953064,10776510133.990253,0.1484469507728321,59.26044835890794,769.8076304026691
2025-06-26 00:20:00,43.825828286013525,8.649585132113424,1.1428719400132725,34.230465563039786,11031886798.641382,0.1280446304859356,53.80462844365923,696.7362749930718
2025-06-26 00:21:00,47.599594817612925,11.825273892571293,1.1666396998137836,11.637781314213246,10930106332.740051,0.09682968126103712,59.483008906363985,926.8702836032818
2025-06-26 00:22:00,35.47371460517358,9.306334793084188,1.2659033533290522,26.433115082905147,11699097989.76735,0.0029654937352047994,56.58719237777292,1046.7901670658953
2025-06-26 00:23:00,46.03897844142268,7.606461139424338,0.8226171564438406,21.152929408224082,11334904521.233042,0.18275119939144596,67.47326471941051,1214.636411391572
2025-06-26 00:24:00,33.89737914909371,8.233249225788434,0.4395927146665728,27.45858993975783,10951063087.821432,0.06614887641606282,58.20820663929393,794.596930382495
2025-06-26 00:25:00,36.98497424589834,8.905216795103442,0.9781034638256357,16.467659701894746,10328220316.5489,0.14746958762705525,61.42279082060284,876.2717231239707
2025-06-26 00:26:00,44.716207007493516,7.14292536779867,1.2565041423785694,8.10540986253066,10774676550.400465,0.153872106102099,53.238941621091094,803.6330214442395
2025-06-26 00:27:00,33.04422679768878,9.799407691416468,1.2557991122316925,4.553984798181203,10768559650.143171,0.08299249445755436,51.783473485695076,655.0255380526668
